# Force and moment coefficients
# dragDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# sideDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# pitchAxis     : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 2.00000000e-02
# Aref          : 4.00000000e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
780             	1.08365347e-02	5.41719864e-03	5.41933608e-03	-8.79203388e-04	-3.85114685e-04	-4.94088703e-04	5.44870091e-05	-1.06872069e-06	5.16191474e-05	1.64741952e-03	8.75328906e-04	7.72090611e-04
790             	1.08403658e-02	5.41911559e-03	5.42125022e-03	-8.80770022e-04	-3.85758493e-04	-4.95011529e-04	5.46265183e-05	-1.06731132e-06	5.14847836e-05	1.64711547e-03	8.75042518e-04	7.72072951e-04
800             	1.08441953e-02	5.42103139e-03	5.42316392e-03	-8.82152819e-04	-3.86332277e-04	-4.95820542e-04	5.47441324e-05	-1.06626085e-06	5.13663854e-05	1.64693833e-03	8.74835549e-04	7.72102778e-04
810             	1.08480257e-02	5.42294732e-03	5.42507835e-03	-8.83365410e-04	-3.86840036e-04	-4.96525374e-04	5.48426693e-05	-1.06551716e-06	5.12632524e-05	1.64688453e-03	8.74705520e-04	7.72179015e-04
820             	1.08518604e-02	5.42486514e-03	5.42699525e-03	-8.84430301e-04	-3.87290305e-04	-4.97139997e-04	5.49248459e-05	-1.06505606e-06	5.11748335e-05	1.64694687e-03	8.74648271e-04	7.72298604e-04
830             	1.08557002e-02	5.42678523e-03	5.42891493e-03	-8.85368273e-04	-3.87691644e-04	-4.97676629e-04	5.49924925e-05	-1.06484690e-06	5.11016867e-05	1.64712597e-03	8.74664672e-04	7.72461299e-04
840             	1.08595503e-02	5.42871030e-03	5.43084001e-03	-8.86191508e-04	-3.88049331e-04	-4.98142177e-04	5.50464228e-05	-1.06485569e-06	5.10443094e-05	1.64742579e-03	8.74757207e-04	7.72668588e-04
850             	1.08634079e-02	5.43063879e-03	5.43276910e-03	-8.86908268e-04	-3.88366024e-04	-4.98542244e-04	5.50881103e-05	-1.06515308e-06	5.10016079e-05	1.64784672e-03	8.74924968e-04	7.72921752e-04
860             	1.08672764e-02	5.43257247e-03	5.43470389e-03	-8.87521829e-04	-3.88642062e-04	-4.98879767e-04	5.51188527e-05	-1.06570610e-06	5.09725712e-05	1.64838465e-03	8.75164899e-04	7.73219756e-04
870             	1.08711579e-02	5.43451250e-03	5.43664543e-03	-8.88041222e-04	-3.88880141e-04	-4.99161082e-04	5.51404706e-05	-1.06646734e-06	5.09559703e-05	1.64903196e-03	8.75471953e-04	7.73560012e-04
880             	1.08750522e-02	5.43645871e-03	5.43859346e-03	-8.88478380e-04	-3.89085009e-04	-4.99393370e-04	5.51541806e-05	-1.06737757e-06	5.09510670e-05	1.64978035e-03	8.75841243e-04	7.73939109e-04
890             	1.08789580e-02	5.43841054e-03	5.44054744e-03	-8.88846181e-04	-3.89262103e-04	-4.99584077e-04	5.51609870e-05	-1.06844599e-06	5.09570724e-05	1.65062247e-03	8.76268308e-04	7.74354164e-04
900             	1.08828750e-02	5.44036782e-03	5.44250718e-03	-8.89154285e-04	-3.89415533e-04	-4.99738752e-04	5.51616097e-05	-1.06968060e-06	5.09731600e-05	1.65155243e-03	8.76749376e-04	7.74803056e-04
910             	1.08868024e-02	5.44233009e-03	5.44447227e-03	-8.89409179e-04	-3.89547879e-04	-4.99861300e-04	5.51567105e-05	-1.07108770e-06	5.09984242e-05	1.65256434e-03	8.77280592e-04	7.75283744e-04
920             	1.08907395e-02	5.44429708e-03	5.44644241e-03	-8.89615681e-04	-3.89660822e-04	-4.99954858e-04	5.51470181e-05	-1.07266530e-06	5.10319436e-05	1.65365129e-03	8.77857588e-04	7.75793700e-04
930             	1.08946857e-02	5.44626845e-03	5.44841726e-03	-8.89779305e-04	-3.89756268e-04	-5.00023037e-04	5.51333850e-05	-1.07440175e-06	5.10727810e-05	1.65480546e-03	8.78475512e-04	7.76329950e-04
940             	1.08986399e-02	5.44824365e-03	5.45039622e-03	-8.89907135e-04	-3.89836912e-04	-5.00070223e-04	5.51166556e-05	-1.07628243e-06	5.11200774e-05	1.65601933e-03	8.79129741e-04	7.76889587e-04
950             	1.09026013e-02	5.45022234e-03	5.45237892e-03	-8.90006450e-04	-3.89905713e-04	-5.00100737e-04	5.50975117e-05	-1.07829201e-06	5.11730920e-05	1.65728627e-03	8.79816227e-04	7.77470043e-04
960             	1.09065692e-02	5.45220417e-03	5.45436504e-03	-8.90083155e-04	-3.89965110e-04	-5.00118045e-04	5.50764676e-05	-1.08043495e-06	5.12312038e-05	1.65860073e-03	8.80531567e-04	7.78069160e-04
970             	1.09105431e-02	5.45418888e-03	5.45635424e-03	-8.90141363e-04	-3.90016811e-04	-5.00124552e-04	5.50538707e-05	-1.08267618e-06	5.12938190e-05	1.65995792e-03	8.81272780e-04	7.78685142e-04
980             	1.09145220e-02	5.45617600e-03	5.45834600e-03	-8.90184261e-04	-3.90061968e-04	-5.00122293e-04	5.50301622e-05	-1.08500293e-06	5.13602685e-05	1.66135279e-03	8.82036664e-04	7.79316126e-04
990             	1.09185054e-02	5.45816529e-03	5.46034012e-03	-8.90214893e-04	-3.90101734e-04	-5.00113160e-04	5.50057131e-05	-1.08741794e-06	5.14299128e-05	1.66278033e-03	8.82820078e-04	7.79960252e-04
1000            	1.09224929e-02	5.46015656e-03	5.46233639e-03	-8.90236641e-04	-3.90137423e-04	-5.00099217e-04	5.49808970e-05	-1.08991398e-06	5.15022142e-05	1.66423536e-03	8.83619892e-04	7.80615464e-04
