# Force and moment coefficients
# dragDir       : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# sideDir       : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# liftDir       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# rollAxis      : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# yawAxis       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
650             	5.13241028e-01	2.57894470e-01	2.55346558e-01	2.91266549e-01	1.52148192e-01	1.39118357e-01	6.51491749e-03	1.27395606e-03	-9.22819450e-04	-3.83359824e-04	-1.11449936e-03	7.31139538e-04
660             	5.14359655e-01	2.58752021e-01	2.55607633e-01	2.92810774e-01	1.53160930e-01	1.39649844e-01	6.75554308e-03	1.57219404e-03	-1.18115016e-03	-3.64653656e-05	-1.19938285e-03	1.16291748e-03
670             	5.15387161e-01	2.59452841e-01	2.55934320e-01	2.93018015e-01	1.53293685e-01	1.39724331e-01	6.78467689e-03	1.75926051e-03	-1.44778422e-03	2.78969073e-04	-1.30829969e-03	1.58726876e-03
680             	5.16031916e-01	2.59685249e-01	2.56346667e-01	2.91800309e-01	1.52586937e-01	1.39213373e-01	6.68678206e-03	1.66929141e-03	-1.54791029e-03	5.93516414e-04	-1.25115208e-03	1.84466850e-03
690             	5.16366285e-01	2.59477294e-01	2.56888992e-01	2.91050501e-01	1.52089084e-01	1.38961417e-01	6.56383352e-03	1.29415115e-03	-1.39965141e-03	7.08494066e-04	-1.04540438e-03	1.75389844e-03
700             	5.16446995e-01	2.59133022e-01	2.57313973e-01	2.90645020e-01	1.51741301e-01	1.38903719e-01	6.41879074e-03	9.09524159e-04	-1.18634992e-03	6.74301647e-04	-8.49199099e-04	1.52350075e-03
710             	5.16495681e-01	2.59080486e-01	2.57415195e-01	2.90763449e-01	1.51698752e-01	1.39064697e-01	6.31702784e-03	8.32645827e-04	-1.11926174e-03	1.29498240e-03	-4.71770543e-04	1.76675295e-03
720             	5.16799123e-01	2.59429215e-01	2.57369907e-01	2.92209548e-01	1.52416165e-01	1.39793382e-01	6.31139155e-03	1.02965380e-03	-1.20791621e-03	1.74955813e-03	-3.33137149e-04	2.08269528e-03
730             	5.17199457e-01	2.60000131e-01	2.57199326e-01	2.94428246e-01	1.53506737e-01	1.40921509e-01	6.29261418e-03	1.40040238e-03	-1.38232088e-03	1.57411906e-03	-5.95261351e-04	2.16938041e-03
740             	5.17437144e-01	2.60457874e-01	2.56979270e-01	2.95820650e-01	1.54094920e-01	1.41725730e-01	6.18459509e-03	1.73930196e-03	-1.48715744e-03	1.38544823e-03	-7.94433329e-04	2.17988156e-03
750             	5.17555804e-01	2.60341134e-01	2.57214670e-01	2.96010626e-01	1.54188508e-01	1.41822117e-01	6.18319536e-03	1.56323180e-03	-1.35712978e-03	1.07179901e-03	-8.21230279e-04	1.89302929e-03
760             	5.17590196e-01	2.59802049e-01	2.57788147e-01	2.95747658e-01	1.54166203e-01	1.41581455e-01	6.29237366e-03	1.00695129e-03	-1.06876056e-03	7.90789992e-04	-6.73365567e-04	1.46415556e-03
770             	5.17565626e-01	2.59292903e-01	2.58272723e-01	2.95454344e-01	1.54031476e-01	1.41422868e-01	6.30430374e-03	5.10090002e-04	-8.33489879e-04	8.66593658e-04	-4.00193050e-04	1.26678671e-03
780             	5.17580815e-01	2.58998071e-01	2.58582744e-01	2.95634101e-01	1.54071336e-01	1.41562764e-01	6.25428596e-03	2.07663946e-04	-7.21544399e-04	1.04378171e-03	-1.99653542e-04	1.24343525e-03
790             	5.17823974e-01	2.59134352e-01	2.58689621e-01	2.96472477e-01	1.54456767e-01	1.42015710e-01	6.22052822e-03	2.22365347e-04	-7.48072266e-04	1.20681485e-03	-1.44664842e-04	1.35147969e-03
800             	5.18204098e-01	2.59642260e-01	2.58561839e-01	2.97058092e-01	1.54597792e-01	1.42460300e-01	6.06874632e-03	5.40210391e-04	-8.85033675e-04	1.51410179e-03	-1.27982778e-04	1.64208457e-03
810             	5.18756418e-01	2.60383771e-01	2.58372647e-01	2.97616943e-01	1.54648705e-01	1.42968238e-01	5.84023339e-03	1.00556224e-03	-1.04554627e-03	1.85235770e-03	-1.19367423e-04	1.97172512e-03
820             	5.19369515e-01	2.61161050e-01	2.58208465e-01	2.98385933e-01	1.55074982e-01	1.43310951e-01	5.88201533e-03	1.47629223e-03	-1.19532883e-03	1.74696720e-03	-3.21845233e-04	2.06881243e-03
830             	5.19725044e-01	2.61638092e-01	2.58086952e-01	2.99393388e-01	1.55879815e-01	1.43513574e-01	6.18312051e-03	1.77556983e-03	-1.28317705e-03	1.31708443e-03	-6.24634842e-04	1.94171927e-03
840             	5.19764105e-01	2.61704836e-01	2.58059269e-01	3.00378488e-01	1.56598154e-01	1.43780334e-01	6.40890980e-03	1.82278333e-03	-1.26770759e-03	1.08308256e-03	-7.26166308e-04	1.80924887e-03
850             	5.19521222e-01	2.61458557e-01	2.58062664e-01	3.00958589e-01	1.57012048e-01	1.43946541e-01	6.53275346e-03	1.69794639e-03	-1.22134717e-03	9.47611803e-04	-7.47541264e-04	1.69515307e-03
860             	5.19318511e-01	2.61142410e-01	2.58176101e-01	3.01365286e-01	1.57287891e-01	1.44077395e-01	6.60524794e-03	1.48315468e-03	-1.20125198e-03	1.00464284e-03	-6.98930563e-04	1.70357341e-03
870             	5.19552548e-01	2.60991693e-01	2.58560855e-01	3.01852722e-01	1.57466856e-01	1.44385866e-01	6.54049525e-03	1.21541923e-03	-1.21509882e-03	1.61313973e-03	-4.08528952e-04	2.02166868e-03
880             	5.20244758e-01	2.61040636e-01	2.59204123e-01	3.02808383e-01	1.57811353e-01	1.44997031e-01	6.40716120e-03	9.18256448e-04	-1.20706957e-03	2.39750520e-03	-8.31697287e-06	2.40582217e-03
890             	5.21096051e-01	2.61219242e-01	2.59876809e-01	3.03984861e-01	1.58415476e-01	1.45569386e-01	6.42304513e-03	6.71216803e-04	-1.12459497e-03	2.84883320e-03	2.99821636e-04	2.54901157e-03
900             	5.22062728e-01	2.61565315e-01	2.60497413e-01	3.05040461e-01	1.59112690e-01	1.45927771e-01	6.59245913e-03	5.33950649e-04	-9.95400839e-04	2.93568198e-03	4.72440153e-04	2.46324183e-03
910             	5.23183944e-01	2.62127408e-01	2.61056535e-01	3.06102599e-01	1.59715492e-01	1.46387107e-01	6.66419261e-03	5.35436497e-04	-8.92209352e-04	2.46169336e-03	3.38637326e-04	2.12305603e-03
920             	5.24341299e-01	2.62915831e-01	2.61425468e-01	3.06829109e-01	1.59985051e-01	1.46844058e-01	6.57049641e-03	7.45181396e-04	-8.67288242e-04	1.65178233e-03	-4.13970749e-05	1.69317941e-03
930             	5.25295867e-01	2.63796393e-01	2.61499474e-01	3.06813515e-01	1.59810652e-01	1.47002862e-01	6.40389506e-03	1.14845971e-03	-9.53987951e-04	1.04668162e-03	-4.30647141e-04	1.47732876e-03
940             	5.25874317e-01	2.64497080e-01	2.61377237e-01	3.06494676e-01	1.59506104e-01	1.46988572e-01	6.25876589e-03	1.55992128e-03	-1.13380828e-03	5.85155228e-04	-8.41230670e-04	1.42638590e-03
950             	5.26160234e-01	2.64818051e-01	2.61342183e-01	3.06330622e-01	1.59342219e-01	1.46988403e-01	6.17690817e-03	1.73793420e-03	-1.29568794e-03	4.90625179e-04	-1.05037535e-03	1.54100053e-03
960             	5.26242824e-01	2.64722937e-01	2.61519887e-01	3.06292925e-01	1.59253999e-01	1.47038926e-01	6.10753649e-03	1.60152522e-03	-1.30442414e-03	1.06986823e-03	-7.69490022e-04	1.83935825e-03
970             	5.26244205e-01	2.64330336e-01	2.61913868e-01	3.06459418e-01	1.59311440e-01	1.47147978e-01	6.08173092e-03	1.20823409e-03	-1.14207203e-03	1.65666770e-03	-3.13738176e-04	1.97040588e-03
980             	5.26246595e-01	2.63836733e-01	2.62409862e-01	3.07169569e-01	1.59780168e-01	1.47389401e-01	6.19538350e-03	7.13435290e-04	-9.06358036e-04	1.89924439e-03	4.32641596e-05	1.85598023e-03
990             	5.26246387e-01	2.63359340e-01	2.62887047e-01	3.08448807e-01	1.60547913e-01	1.47900894e-01	6.32350964e-03	2.36146406e-04	-6.40833901e-04	2.07273294e-03	3.95532567e-04	1.67720037e-03
1000            	5.26271467e-01	2.63043818e-01	2.63227650e-01	3.09699047e-01	1.61183017e-01	1.48516030e-01	6.33349377e-03	-9.19161100e-05	-4.45022129e-04	2.33024507e-03	7.20100408e-04	1.61014467e-03
1010            	5.26460172e-01	2.63124070e-01	2.63336101e-01	3.10484511e-01	1.61558435e-01	1.48926076e-01	6.31617987e-03	-1.06015729e-04	-4.24906620e-04	2.52050421e-03	8.35345486e-04	1.68515873e-03
1020            	5.26944184e-01	2.63605048e-01	2.63339136e-01	3.11272106e-01	1.61987643e-01	1.49284463e-01	6.35159035e-03	1.32956411e-04	-5.71794300e-04	2.53424678e-03	6.95329092e-04	1.83891769e-03
1030            	5.27710180e-01	2.64287637e-01	2.63422543e-01	3.12349994e-01	1.62572829e-01	1.49777165e-01	6.39783187e-03	4.32547195e-04	-8.01078998e-04	2.43954603e-03	4.18694015e-04	2.02085201e-03
1040            	5.28535328e-01	2.64925046e-01	2.63610282e-01	3.12961381e-01	1.62971651e-01	1.49989729e-01	6.49096079e-03	6.57381621e-04	-1.03381542e-03	2.51145449e-03	2.21911829e-04	2.28954266e-03
1050            	5.29311743e-01	2.65327711e-01	2.63984031e-01	3.13170265e-01	1.63150246e-01	1.50020019e-01	6.56511312e-03	6.71840041e-04	-1.19115470e-03	2.88420690e-03	2.50948749e-04	2.63325816e-03
